"Time"	"Function"	"Ncol"	"Nrow"	"Type"
1497495	"apply"	1000	10	"matrix"
1099633	"loop"	1000	10	"matrix"
1683468	"apply"	1000	10	"matrix"
31686	"colSums"	1000	10	"matrix"
22220	"colSums"	1000	10	"matrix"
3160299	"loop"	1000	10	"matrix"
1582820	"apply"	1000	10	"matrix"
1080515	"loop"	1000	10	"matrix"
1053722	"loop"	1000	10	"matrix"
31702	"colSums"	1000	10	"matrix"
1122347	"loop"	1000	10	"matrix"
1047028	"loop"	1000	10	"matrix"
24580	"colSums"	1000	10	"matrix"
1054840	"loop"	1000	10	"matrix"
1528732	"apply"	1000	10	"matrix"
22778	"colSums"	1000	10	"matrix"
19211	"colSums"	1000	10	"matrix"
1456844	"apply"	1000	10	"matrix"
1050840	"loop"	1000	10	"matrix"
1587622	"apply"	1000	10	"matrix"
26093	"colSums"	1000	10	"matrix"
1054520	"loop"	1000	10	"matrix"
1474529	"apply"	1000	10	"matrix"
1551761	"apply"	1000	10	"matrix"
1069716	"loop"	1000	10	"matrix"
1479698	"apply"	1000	10	"matrix"
1532323	"apply"	1000	10	"matrix"
28959	"colSums"	1000	10	"matrix"
1514840	"apply"	1000	10	"matrix"
1152388	"loop"	1000	10	"matrix"
25892	"colSums"	1000	10	"matrix"
1600989	"apply"	1000	10	"matrix"
1491794	"apply"	1000	10	"matrix"
24332	"colSums"	1000	10	"matrix"
19403	"colSums"	1000	10	"matrix"
1089626	"loop"	1000	10	"matrix"
35202	"colSums"	1000	10	"matrix"
23208	"colSums"	1000	10	"matrix"
1541468	"apply"	1000	10	"matrix"
1494743	"apply"	1000	10	"matrix"
23670	"colSums"	1000	10	"matrix"
1527968	"apply"	1000	10	"matrix"
1484042	"apply"	1000	10	"matrix"
1479566	"apply"	1000	10	"matrix"
1145064	"loop"	1000	10	"matrix"
1495229	"apply"	1000	10	"matrix"
1464222	"loop"	1000	10	"matrix"
1551669	"apply"	1000	10	"matrix"
1481363	"apply"	1000	10	"matrix"
1561351	"apply"	1000	10	"matrix"
30165	"colSums"	1000	10	"matrix"
1792272	"apply"	1000	10	"matrix"
24667	"colSums"	1000	10	"matrix"
1069568	"loop"	1000	10	"matrix"
20519	"colSums"	1000	10	"matrix"
19586	"colSums"	1000	10	"matrix"
19339	"colSums"	1000	10	"matrix"
1107229	"loop"	1000	10	"matrix"
1497770	"apply"	1000	10	"matrix"
1505890	"apply"	1000	10	"matrix"
1524732	"apply"	1000	10	"matrix"
1523453	"apply"	1000	10	"matrix"
2986261	"loop"	1000	10	"matrix"
42766	"colSums"	1000	10	"matrix"
1179579	"loop"	1000	10	"matrix"
1118133	"loop"	1000	10	"matrix"
24848	"colSums"	1000	10	"matrix"
1123862	"loop"	1000	10	"matrix"
1489441	"apply"	1000	10	"matrix"
1449534	"apply"	1000	10	"matrix"
1087738	"loop"	1000	10	"matrix"
1046882	"loop"	1000	10	"matrix"
1046463	"loop"	1000	10	"matrix"
34283	"colSums"	1000	10	"matrix"
1095297	"loop"	1000	10	"matrix"
21805	"colSums"	1000	10	"matrix"
1053792	"loop"	1000	10	"matrix"
1535196	"apply"	1000	10	"matrix"
23747	"colSums"	1000	10	"matrix"
1512051	"apply"	1000	10	"matrix"
1058713	"loop"	1000	10	"matrix"
1091341	"loop"	1000	10	"matrix"
1520519	"apply"	1000	10	"matrix"
42624	"colSums"	1000	10	"matrix"
1506708	"apply"	1000	10	"matrix"
1739912	"apply"	1000	10	"matrix"
1190921	"loop"	1000	10	"matrix"
33544	"colSums"	1000	10	"matrix"
21030	"colSums"	1000	10	"matrix"
19862	"colSums"	1000	10	"matrix"
1582029	"apply"	1000	10	"matrix"
1501520	"apply"	1000	10	"matrix"
24308	"colSums"	1000	10	"matrix"
1166620	"loop"	1000	10	"matrix"
24353	"colSums"	1000	10	"matrix"
1509155	"apply"	1000	10	"matrix"
1075367	"loop"	1000	10	"matrix"
1536110	"apply"	1000	10	"matrix"
1497074	"apply"	1000	10	"matrix"
1070384	"loop"	1000	10	"matrix"
1575929	"apply"	1000	10	"matrix"
1792790	"apply"	1000	10	"matrix"
1116323	"loop"	1000	10	"matrix"
1501949	"apply"	1000	10	"matrix"
29993	"colSums"	1000	10	"matrix"
1068877	"loop"	1000	10	"matrix"
1529777	"apply"	1000	10	"matrix"
1071268	"loop"	1000	10	"matrix"
1491655	"apply"	1000	10	"matrix"
1082143	"loop"	1000	10	"matrix"
1566558	"apply"	1000	10	"matrix"
1068509	"loop"	1000	10	"matrix"
31747	"colSums"	1000	10	"matrix"
19574	"colSums"	1000	10	"matrix"
1090519	"loop"	1000	10	"matrix"
1594153	"apply"	1000	10	"matrix"
1496189	"apply"	1000	10	"matrix"
26494	"colSums"	1000	10	"matrix"
20023	"colSums"	1000	10	"matrix"
18485	"colSums"	1000	10	"matrix"
1170879	"loop"	1000	10	"matrix"
3017580	"loop"	1000	10	"matrix"
43630	"colSums"	1000	10	"matrix"
19680	"colSums"	1000	10	"matrix"
18632	"colSums"	1000	10	"matrix"
1555022	"apply"	1000	10	"matrix"
22497	"colSums"	1000	10	"matrix"
1525100	"apply"	1000	10	"matrix"
1533781	"apply"	1000	10	"matrix"
1113399	"loop"	1000	10	"matrix"
1467676	"apply"	1000	10	"matrix"
1492551	"apply"	1000	10	"matrix"
29706	"colSums"	1000	10	"matrix"
19428	"colSums"	1000	10	"matrix"
1160593	"loop"	1000	10	"matrix"
22258	"colSums"	1000	10	"matrix"
33046	"colSums"	1000	10	"matrix"
2540305	"apply"	1000	10	"matrix"
60293	"colSums"	1000	10	"matrix"
2052958	"apply"	1000	10	"matrix"
45703	"colSums"	1000	10	"matrix"
1494288	"apply"	1000	10	"matrix"
1098352	"loop"	1000	10	"matrix"
1089781	"loop"	1000	10	"matrix"
32513	"colSums"	1000	10	"matrix"
1058835	"loop"	1000	10	"matrix"
1526090	"apply"	1000	10	"matrix"
1486168	"apply"	1000	10	"matrix"
26796	"colSums"	1000	10	"matrix"
19719	"colSums"	1000	10	"matrix"
1071305	"loop"	1000	10	"matrix"
23204	"colSums"	1000	10	"matrix"
1705522	"apply"	1000	10	"matrix"
24399	"colSums"	1000	10	"matrix"
1577545	"apply"	1000	10	"matrix"
1066283	"loop"	1000	10	"matrix"
24722	"colSums"	1000	10	"matrix"
1533628	"apply"	1000	10	"matrix"
21988	"colSums"	1000	10	"matrix"
1610072	"apply"	1000	10	"matrix"
1076349	"loop"	1000	10	"matrix"
1105193	"loop"	1000	10	"matrix"
1507226	"apply"	1000	10	"matrix"
29671	"colSums"	1000	10	"matrix"
1128174	"loop"	1000	10	"matrix"
24944	"colSums"	1000	10	"matrix"
22039	"colSums"	1000	10	"matrix"
1127999	"loop"	1000	10	"matrix"
1622384	"apply"	1000	10	"matrix"
1542354	"apply"	1000	10	"matrix"
1540831	"apply"	1000	10	"matrix"
30226	"colSums"	1000	10	"matrix"
1515175	"apply"	1000	10	"matrix"
1545536	"apply"	1000	10	"matrix"
25838	"colSums"	1000	10	"matrix"
1613665	"apply"	1000	10	"matrix"
1497706	"apply"	1000	10	"matrix"
1524492	"apply"	1000	10	"matrix"
1083633	"loop"	1000	10	"matrix"
1504854	"apply"	1000	10	"matrix"
29794	"colSums"	1000	10	"matrix"
1526922	"apply"	1000	10	"matrix"
1488376	"apply"	1000	10	"matrix"
3521894	"apply"	1000	10	"matrix"
33121	"colSums"	1000	10	"matrix"
1078961	"loop"	1000	10	"matrix"
1568665	"apply"	1000	10	"matrix"
1612181	"apply"	1000	10	"matrix"
30326	"colSums"	1000	10	"matrix"
1497695	"apply"	1000	10	"matrix"
21847	"colSums"	1000	10	"matrix"
18937	"colSums"	1000	10	"matrix"
18779	"colSums"	1000	10	"matrix"
1498901	"apply"	1000	10	"matrix"
1051640	"loop"	1000	10	"matrix"
1050426	"loop"	1000	10	"matrix"
1535558	"apply"	1000	10	"matrix"
1058328	"loop"	1000	10	"matrix"
1482377	"apply"	1000	10	"matrix"
1130043	"loop"	1000	10	"matrix"
1554835	"apply"	1000	10	"matrix"
1503185	"apply"	1000	10	"matrix"
1098469	"loop"	1000	10	"matrix"
1152920	"loop"	1000	10	"matrix"
1594460	"apply"	1000	10	"matrix"
1122094	"loop"	1000	10	"matrix"
32408	"colSums"	1000	10	"matrix"
1122142	"loop"	1000	10	"matrix"
1105283	"loop"	1000	10	"matrix"
1570176	"apply"	1000	10	"matrix"
1499632	"apply"	1000	10	"matrix"
29335	"colSums"	1000	10	"matrix"
19028	"colSums"	1000	10	"matrix"
19624	"colSums"	1000	10	"matrix"
18554	"colSums"	1000	10	"matrix"
18432	"colSums"	1000	10	"matrix"
1068618	"loop"	1000	10	"matrix"
1133898	"loop"	1000	10	"matrix"
1509532	"apply"	1000	10	"matrix"
25307	"colSums"	1000	10	"matrix"
1116652	"loop"	1000	10	"matrix"
1526668	"apply"	1000	10	"matrix"
1599918	"apply"	1000	10	"matrix"
29050	"colSums"	1000	10	"matrix"
1072043	"loop"	1000	10	"matrix"
1131485	"loop"	1000	10	"matrix"
1132916	"loop"	1000	10	"matrix"
1068555	"loop"	1000	10	"matrix"
31717	"colSums"	1000	10	"matrix"
19505	"colSums"	1000	10	"matrix"
1551803	"apply"	1000	10	"matrix"
1487359	"apply"	1000	10	"matrix"
22376	"colSums"	1000	10	"matrix"
1069255	"loop"	1000	10	"matrix"
20746	"colSums"	1000	10	"matrix"
19062	"colSums"	1000	10	"matrix"
1539971	"apply"	1000	10	"matrix"
22854	"colSums"	1000	10	"matrix"
19463	"colSums"	1000	10	"matrix"
18279	"colSums"	1000	10	"matrix"
1529730	"apply"	1000	10	"matrix"
1124804	"loop"	1000	10	"matrix"
23293	"colSums"	1000	10	"matrix"
1552031	"apply"	1000	10	"matrix"
21895	"colSums"	1000	10	"matrix"
1594979	"apply"	1000	10	"matrix"
23985	"colSums"	1000	10	"matrix"
1497836	"apply"	1000	10	"matrix"
2955102	"loop"	1000	10	"matrix"
1127032	"loop"	1000	10	"matrix"
1129562	"loop"	1000	10	"matrix"
43437	"colSums"	1000	10	"matrix"
20472	"colSums"	1000	10	"matrix"
1519486	"apply"	1000	10	"matrix"
1053499	"loop"	1000	10	"matrix"
1083442	"loop"	1000	10	"matrix"
27890	"colSums"	1000	10	"matrix"
1050387	"loop"	1000	10	"matrix"
1088225	"loop"	1000	10	"matrix"
1164123	"loop"	1000	10	"matrix"
28559	"colSums"	1000	10	"matrix"
19427	"colSums"	1000	10	"matrix"
18688	"colSums"	1000	10	"matrix"
1492135	"apply"	1000	10	"matrix"
1591350	"apply"	1000	10	"matrix"
1099116	"loop"	1000	10	"matrix"
30173	"colSums"	1000	10	"matrix"
1488235	"apply"	1000	10	"matrix"
21847	"colSums"	1000	10	"matrix"
1492291	"apply"	1000	10	"matrix"
1536790	"apply"	1000	10	"matrix"
25346	"colSums"	1000	10	"matrix"
1509685	"apply"	1000	10	"matrix"
1484891	"apply"	1000	10	"matrix"
1115123	"loop"	1000	10	"matrix"
1152930	"loop"	1000	10	"matrix"
32462	"colSums"	1000	10	"matrix"
1151804	"loop"	1000	10	"matrix"
21215	"colSums"	1000	10	"matrix"
1571656	"apply"	1000	10	"matrix"
1597735	"apply"	1000	10	"matrix"
25989	"colSums"	1000	10	"matrix"
1086403	"loop"	1000	10	"matrix"
23280	"colSums"	1000	10	"matrix"
1123912	"loop"	1000	10	"matrix"
1076947	"loop"	1000	10	"matrix"
1072842	"loop"	1000	10	"matrix"
1105875	"loop"	1000	10	"matrix"
1074136	"loop"	1000	10	"matrix"
31027	"colSums"	1000	10	"matrix"
19990	"colSums"	1000	10	"matrix"
1076244	"loop"	1000	10	"matrix"
1077399	"loop"	1000	10	"matrix"
21331	"colSums"	1000	10	"matrix"
19111	"colSums"	1000	10	"matrix"
1124251	"loop"	1000	10	"matrix"
1636392	"apply"	1000	10	"matrix"
23198	"colSums"	1000	10	"matrix"
1120121	"loop"	1000	10	"matrix"
20535	"colSums"	1000	10	"matrix"
1558918	"apply"	1000	10	"matrix"
1089818	"loop"	1000	10	"matrix"
1606787	"apply"	1000	10	"matrix"
1537566	"apply"	1000	10	"matrix"
1078508	"loop"	1000	10	"matrix"
1553104	"apply"	1000	10	"matrix"
1537423	"apply"	1000	10	"matrix"
29974	"colSums"	1000	10	"matrix"
1081704	"loop"	1000	10	"matrix"
20857	"colSums"	1000	10	"matrix"
19503	"colSums"	1000	10	"matrix"
1517052	"apply"	1000	10	"matrix"
3526429	"apply"	1000	10	"matrix"
1558315	"apply"	1000	10	"matrix"
1105127	"loop"	1000	10	"matrix"
1158061	"loop"	1000	10	"matrix"
34815	"colSums"	1000	10	"matrix"
1494101	"apply"	1000	10	"matrix"
1051353	"loop"	1000	10	"matrix"
1051045	"loop"	1000	10	"matrix"
28922	"colSums"	1000	10	"matrix"
19571	"colSums"	1000	10	"matrix"
1064515	"loop"	1000	10	"matrix"
1490773	"apply"	1000	10	"matrix"
22322	"colSums"	1000	10	"matrix"
1057972	"loop"	1000	10	"matrix"
21012	"colSums"	1000	10	"matrix"
1058511	"loop"	1000	10	"matrix"
1515492	"apply"	1000	10	"matrix"
1070680	"loop"	1000	10	"matrix"
1550862	"apply"	1000	10	"matrix"
1119036	"loop"	1000	10	"matrix"
36158	"colSums"	1000	10	"matrix"
1076417	"loop"	1000	10	"matrix"
1158472	"loop"	1000	10	"matrix"
1120114	"loop"	1000	10	"matrix"
30343	"colSums"	1000	10	"matrix"
1573881	"apply"	1000	10	"matrix"
1568296	"apply"	1000	10	"matrix"
1543447	"apply"	1000	10	"matrix"
1082070	"loop"	1000	10	"matrix"
1952490	"apply"	1000	10	"matrix"
1516378	"apply"	1000	10	"matrix"
31522	"colSums"	1000	10	"matrix"
1497044	"apply"	1000	10	"matrix"
1149966	"loop"	1000	10	"matrix"
26011	"colSums"	1000	10	"matrix"
1501523	"apply"	1000	10	"matrix"
1616301	"apply"	1000	10	"matrix"
28007	"colSums"	1000	10	"matrix"
1116837	"loop"	1000	10	"matrix"
1098705	"loop"	1000	10	"matrix"
1073029	"loop"	1000	10	"matrix"
27925	"colSums"	1000	10	"matrix"
20057	"colSums"	1000	10	"matrix"
19143	"colSums"	1000	10	"matrix"
1066413	"loop"	1000	10	"matrix"
39753	"colSums"	1000	10	"matrix"
1561630	"apply"	1000	10	"matrix"
1062608	"loop"	1000	10	"matrix"
23421	"colSums"	1000	10	"matrix"
1190940	"loop"	1000	10	"matrix"
1122993	"loop"	1000	10	"matrix"
1084150	"loop"	1000	10	"matrix"
29546	"colSums"	1000	10	"matrix"
19457	"colSums"	1000	10	"matrix"
1074994	"loop"	1000	10	"matrix"
1588600	"apply"	1000	10	"matrix"
23831	"colSums"	1000	10	"matrix"
1501795	"apply"	1000	10	"matrix"
1620410	"apply"	1000	10	"matrix"
1562916	"apply"	1000	10	"matrix"
29660	"colSums"	1000	10	"matrix"
3546027	"apply"	1000	10	"matrix"
1553631	"apply"	1000	10	"matrix"
1065008	"loop"	1000	10	"matrix"
1636149	"apply"	1000	10	"matrix"
32215	"colSums"	1000	10	"matrix"
1460113	"apply"	1000	10	"matrix"
1555011	"apply"	1000	10	"matrix"
1475009	"apply"	1000	10	"matrix"
28233	"colSums"	1000	10	"matrix"
1086342	"loop"	1000	10	"matrix"
21182	"colSums"	1000	10	"matrix"
1209514	"loop"	1000	10	"matrix"
1505468	"apply"	1000	10	"matrix"
1044873	"loop"	1000	10	"matrix"
28940	"colSums"	1000	10	"matrix"
1072390	"loop"	1000	10	"matrix"
1570917	"apply"	1000	10	"matrix"
1474088	"apply"	1000	10	"matrix"
1063294	"loop"	1000	10	"matrix"
47309	"colSums"	1000	10	"matrix"
1163383	"loop"	1000	10	"matrix"
24214	"colSums"	1000	10	"matrix"
18932	"colSums"	1000	10	"matrix"
18695	"colSums"	1000	10	"matrix"
1059127	"loop"	1000	10	"matrix"
21019	"colSums"	1000	10	"matrix"
1148493	"loop"	1000	10	"matrix"
21089	"colSums"	1000	10	"matrix"
1136397	"loop"	1000	10	"matrix"
1520059	"apply"	1000	10	"matrix"
1620487	"apply"	1000	10	"matrix"
28381	"colSums"	1000	10	"matrix"
1538127	"apply"	1000	10	"matrix"
1489223	"apply"	1000	10	"matrix"
1523291	"apply"	1000	10	"matrix"
1471482	"apply"	1000	10	"matrix"
28416	"colSums"	1000	10	"matrix"
1503629	"apply"	1000	10	"matrix"
31506	"colSums"	1000	10	"matrix"
1662517	"apply"	1000	10	"matrix"
24420	"colSums"	1000	10	"matrix"
1493699	"apply"	1000	10	"matrix"
1538657	"apply"	1000	10	"matrix"
1055471	"loop"	1000	10	"matrix"
1058303	"loop"	1000	10	"matrix"
1050188	"loop"	1000	10	"matrix"
1661462	"apply"	1000	10	"matrix"
33049	"colSums"	1000	10	"matrix"
19229	"colSums"	1000	10	"matrix"
20016	"colSums"	1000	10	"matrix"
1082029	"loop"	1000	10	"matrix"
1059187	"loop"	1000	10	"matrix"
21587	"colSums"	1000	10	"matrix"
19510	"colSums"	1000	10	"matrix"
1096328	"loop"	1000	10	"matrix"
21937	"colSums"	1000	10	"matrix"
1066940	"loop"	1000	10	"matrix"
1510150	"apply"	1000	10	"matrix"
1109416	"loop"	1000	10	"matrix"
1192910	"loop"	1000	10	"matrix"
1515994	"apply"	1000	10	"matrix"
3509888	"apply"	1000	10	"matrix"
36283	"colSums"	1000	10	"matrix"
19895	"colSums"	1000	10	"matrix"
1098718	"loop"	1000	10	"matrix"
1617860	"apply"	1000	10	"matrix"
26600	"colSums"	1000	10	"matrix"
1059163	"loop"	1000	10	"matrix"
1049738	"loop"	1000	10	"matrix"
22034	"colSums"	1000	10	"matrix"
1539134	"apply"	1000	10	"matrix"
1467838	"apply"	1000	10	"matrix"
1465237	"apply"	1000	10	"matrix"
28006	"colSums"	1000	10	"matrix"
19592	"colSums"	1000	10	"matrix"
1664437	"apply"	1000	10	"matrix"
24178	"colSums"	1000	10	"matrix"
1055120	"loop"	1000	10	"matrix"
22635	"colSums"	1000	10	"matrix"
1043807	"loop"	1000	10	"matrix"
21153	"colSums"	1000	10	"matrix"
1126159	"loop"	1000	10	"matrix"
22024	"colSums"	1000	10	"matrix"
1080223	"loop"	1000	10	"matrix"
1059761	"loop"	1000	10	"matrix"
1648016	"apply"	1000	10	"matrix"
1513358	"apply"	1000	10	"matrix"
29020	"colSums"	1000	10	"matrix"
1565813	"apply"	1000	10	"matrix"
24408	"colSums"	1000	10	"matrix"
1662929	"apply"	1000	10	"matrix"
23716	"colSums"	1000	10	"matrix"
19600	"colSums"	1000	10	"matrix"
1074237	"loop"	1000	10	"matrix"
1067453	"loop"	1000	10	"matrix"
1694188	"apply"	1000	10	"matrix"
1578981	"apply"	1000	10	"matrix"
1084589	"loop"	1000	10	"matrix"
52999	"colSums"	1000	10	"matrix"
29610	"colSums"	1000	10	"matrix"
2160203	"apply"	1000	10	"matrix"
31121	"colSums"	1000	10	"matrix"
20189	"colSums"	1000	10	"matrix"
1076255	"loop"	1000	10	"matrix"
20136	"colSums"	1000	10	"matrix"
1292822	"loop"	1000	10	"matrix"
1232120	"loop"	1000	10	"matrix"
1568643	"apply"	1000	10	"matrix"
1582205	"apply"	1000	10	"matrix"
1495541	"apply"	1000	10	"matrix"
1477687	"apply"	1000	10	"matrix"
31367	"colSums"	1000	10	"matrix"
1102105	"loop"	1000	10	"matrix"
21683	"colSums"	1000	10	"matrix"
31986	"colSums"	1000	10	"matrix"
1606794	"apply"	1000	10	"matrix"
22943	"colSums"	1000	10	"matrix"
1067230	"loop"	1000	10	"matrix"
1103657	"loop"	1000	10	"matrix"
1063711	"loop"	1000	10	"matrix"
1063265	"loop"	1000	10	"matrix"
1585435	"apply"	1000	10	"matrix"
1087111	"loop"	1000	10	"matrix"
1092860	"loop"	1000	10	"matrix"
1574684	"apply"	1000	10	"matrix"
3608707	"apply"	1000	10	"matrix"
1627680	"apply"	1000	10	"matrix"
31915	"colSums"	1000	10	"matrix"
1053589	"loop"	1000	10	"matrix"
20676	"colSums"	1000	10	"matrix"
1050430	"loop"	1000	10	"matrix"
20439	"colSums"	1000	10	"matrix"
1524240	"apply"	1000	10	"matrix"
1475017	"apply"	1000	10	"matrix"
1057844	"loop"	1000	10	"matrix"
27390	"colSums"	1000	10	"matrix"
1530727	"apply"	1000	10	"matrix"
1512701	"apply"	1000	10	"matrix"
38079	"colSums"	1000	10	"matrix"
1546317	"apply"	1000	10	"matrix"
1476237	"apply"	1000	10	"matrix"
1066149	"loop"	1000	10	"matrix"
30520	"colSums"	1000	10	"matrix"
1122619	"loop"	1000	10	"matrix"
1056233	"loop"	1000	10	"matrix"
1183429	"loop"	1000	10	"matrix"
1183714	"loop"	1000	10	"matrix"
1140813	"loop"	1000	10	"matrix"
1126750	"loop"	1000	10	"matrix"
36541	"colSums"	1000	10	"matrix"
1554427	"apply"	1000	10	"matrix"
1160445	"loop"	1000	10	"matrix"
28473	"colSums"	1000	10	"matrix"
1154661	"loop"	1000	10	"matrix"
1516636	"apply"	1000	10	"matrix"
1544942	"apply"	1000	10	"matrix"
29546	"colSums"	1000	10	"matrix"
19964	"colSums"	1000	10	"matrix"
19299	"colSums"	1000	10	"matrix"
1093892	"loop"	1000	10	"matrix"
1489125	"apply"	1000	10	"matrix"
22318	"colSums"	1000	10	"matrix"
1120726	"loop"	1000	10	"matrix"
22490	"colSums"	1000	10	"matrix"
1201928	"loop"	1000	10	"matrix"
1546584	"apply"	1000	10	"matrix"
1546627	"apply"	1000	10	"matrix"
1494348	"apply"	1000	10	"matrix"
28955	"colSums"	1000	10	"matrix"
19413	"colSums"	1000	10	"matrix"
18858	"colSums"	1000	10	"matrix"
1589106	"apply"	1000	10	"matrix"
1066575	"loop"	1000	10	"matrix"
1509749	"apply"	1000	10	"matrix"
1577754	"apply"	1000	10	"matrix"
1490591	"apply"	1000	10	"matrix"
30262	"colSums"	1000	10	"matrix"
1479059	"apply"	1000	10	"matrix"
1126478	"loop"	1000	10	"matrix"
24630	"colSums"	1000	10	"matrix"
1538900	"apply"	1000	10	"matrix"
1569550	"apply"	1000	10	"matrix"
26746	"colSums"	1000	10	"matrix"
1533336	"apply"	1000	10	"matrix"
3623140	"apply"	1000	10	"matrix"
1496232	"apply"	1000	10	"matrix"
29539	"colSums"	1000	10	"matrix"
19055	"colSums"	1000	10	"matrix"
1047752	"loop"	1000	10	"matrix"
1513617	"apply"	1000	10	"matrix"
23631	"colSums"	1000	10	"matrix"
2420399	"apply"	1000	10	"matrix"
40625	"colSums"	1000	10	"matrix"
1714865	"apply"	1000	10	"matrix"
1784667	"apply"	1000	10	"matrix"
46298	"colSums"	1000	10	"matrix"
2482088	"apply"	1000	10	"matrix"
1070884	"loop"	1000	10	"matrix"
1615766	"apply"	1000	10	"matrix"
1068204	"loop"	1000	10	"matrix"
1058628	"loop"	1000	10	"matrix"
1680227	"apply"	1000	10	"matrix"
1587573	"apply"	1000	10	"matrix"
1063418	"loop"	1000	10	"matrix"
1581856	"apply"	1000	10	"matrix"
1152480	"loop"	1000	10	"matrix"
33245	"colSums"	1000	10	"matrix"
1694082	"apply"	1000	10	"matrix"
1582128	"apply"	1000	10	"matrix"
1707197	"apply"	1000	10	"matrix"
31901	"colSums"	1000	10	"matrix"
1494440	"apply"	1000	10	"matrix"
1123153	"loop"	1000	10	"matrix"
1083154	"loop"	1000	10	"matrix"
1071370	"loop"	1000	10	"matrix"
1113006	"loop"	1000	10	"matrix"
34824	"colSums"	1000	10	"matrix"
20247	"colSums"	1000	10	"matrix"
1066121	"loop"	1000	10	"matrix"
20123	"colSums"	1000	10	"matrix"
18932	"colSums"	1000	10	"matrix"
1111629	"loop"	1000	10	"matrix"
21389	"colSums"	1000	10	"matrix"
1589087	"apply"	1000	10	"matrix"
1089684	"loop"	1000	10	"matrix"
25063	"colSums"	1000	10	"matrix"
19179	"colSums"	1000	10	"matrix"
18960	"colSums"	1000	10	"matrix"
1631930	"apply"	1000	10	"matrix"
23364	"colSums"	1000	10	"matrix"
19977	"colSums"	1000	10	"matrix"
1555962	"apply"	1000	10	"matrix"
1591176	"apply"	1000	10	"matrix"
1077376	"loop"	1000	10	"matrix"
28158	"colSums"	1000	10	"matrix"
1545266	"apply"	1000	10	"matrix"
22000	"colSums"	1000	10	"matrix"
1086385	"loop"	1000	10	"matrix"
1514495	"apply"	1000	10	"matrix"
1148402	"loop"	1000	10	"matrix"
1104019	"loop"	1000	10	"matrix"
32618	"colSums"	1000	10	"matrix"
21788	"colSums"	1000	10	"matrix"
1120570	"loop"	1000	10	"matrix"
20756	"colSums"	1000	10	"matrix"
1150871	"loop"	1000	10	"matrix"
3147411	"loop"	1000	10	"matrix"
46454	"colSums"	1000	10	"matrix"
22173	"colSums"	1000	10	"matrix"
1180584	"loop"	1000	10	"matrix"
22833	"colSums"	1000	10	"matrix"
1169673	"loop"	1000	10	"matrix"
1490435	"apply"	1000	10	"matrix"
1819927	"apply"	1000	10	"matrix"
1044936	"loop"	1000	10	"matrix"
1481629	"apply"	1000	10	"matrix"
30748	"colSums"	1000	10	"matrix"
19331	"colSums"	1000	10	"matrix"
1103638	"loop"	1000	10	"matrix"
1053969	"loop"	1000	10	"matrix"
1496630	"apply"	1000	10	"matrix"
25643	"colSums"	1000	10	"matrix"
1106534	"loop"	1000	10	"matrix"
23473	"colSums"	1000	10	"matrix"
1491706	"apply"	1000	10	"matrix"
21945	"colSums"	1000	10	"matrix"
18758	"colSums"	1000	10	"matrix"
1053859	"loop"	1000	10	"matrix"
20635	"colSums"	1000	10	"matrix"
1697029	"apply"	1000	10	"matrix"
1602438	"apply"	1000	10	"matrix"
1489747	"apply"	1000	10	"matrix"
1155109	"loop"	1000	10	"matrix"
1539505	"apply"	1000	10	"matrix"
1108797	"loop"	1000	10	"matrix"
33014	"colSums"	1000	10	"matrix"
20406	"colSums"	1000	10	"matrix"
1615653	"apply"	1000	10	"matrix"
22824	"colSums"	1000	10	"matrix"
1480539	"apply"	1000	10	"matrix"
1075416	"loop"	1000	10	"matrix"
1148516	"loop"	1000	10	"matrix"
1099583	"loop"	1000	10	"matrix"
1074291	"loop"	1000	10	"matrix"
1703097	"apply"	1000	10	"matrix"
1185773	"loop"	1000	10	"matrix"
32623	"colSums"	1000	10	"matrix"
19504	"colSums"	1000	10	"matrix"
1495283	"apply"	1000	10	"matrix"
21048	"colSums"	1000	10	"matrix"
1641740	"apply"	1000	10	"matrix"
1087914	"loop"	1000	10	"matrix"
1509779	"apply"	1000	10	"matrix"
1134377	"loop"	1000	10	"matrix"
1078978	"loop"	1000	10	"matrix"
1514842	"apply"	1000	10	"matrix"
28871	"colSums"	1000	10	"matrix"
1123181	"loop"	1000	10	"matrix"
1511069	"apply"	1000	10	"matrix"
23719	"colSums"	1000	10	"matrix"
19882	"colSums"	1000	10	"matrix"
18897	"colSums"	1000	10	"matrix"
18770	"colSums"	1000	10	"matrix"
1081583	"loop"	1000	10	"matrix"
1322685	"loop"	1000	10	"matrix"
27293	"colSums"	1000	10	"matrix"
1628698	"apply"	1000	10	"matrix"
